time/episodes,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss
1952,31,122,3825,-8.57015577,1.87,,,,,,,
1956,31,122,3832,-8.54766297,1.89,,,,,,,
1960,31,122,3839,-8.50895098,1.91,,,,,,,
1964,31,122,3844,-8.52550975,1.87,,,,,,,
1968,31,122,3854,-8.55004091,1.9,,,,,,,
1972,31,122,3861,-8.62723966,1.92,,,,,,,
1976,31,122,3868,-8.80783721,1.91,,,,,,,
1980,31,122,3877,-8.70948829,1.95,,,,,,,
1984,31,122,3887,-8.719212670000001,1.99,,,,,,,
1988,31,122,3895,-8.731421430000001,2.01,,,,,,,
1992,31,122,3900,-8.74064073,2.01,,,,,,,
1996,31,122,3906,-8.69243619,2.0,,,,,,,
2000,31,122,3913,-8.65240193,1.99,,,,,,,
2004,31,122,3919,-8.73866518,1.95,,,,,,,
2008,31,122,3925,-8.74139504,1.94,,,,,,,
2012,32,122,3932,-8.66336352,1.93,,,,,,,
2016,32,122,3941,-8.78116141,1.9,,,,,,,
2020,32,122,3952,-8.78696459,1.97,,,,,,,
2024,32,122,3966,-8.80173172,2.05,,,,,,,
2028,32,122,3973,-8.73575771,2.01,,,,,,,
2032,32,122,3987,-8.476745110000001,1.95,,,,,,,
2036,32,122,3996,-8.63817754,1.96,,,,,,,
2040,32,122,4005,-8.65915948,2.0,,,,,,,
2044,32,122,4011,-8.786652870000001,1.97,,,,,,,
2048,32,122,4017,-8.76499714,1.99,,,,,,,
2052,32,122,4023,-8.86177739,1.98,,,,,,,
2056,32,122,4028,-8.87818663,1.96,,,,,,,
2060,33,122,4037,-8.84865049,1.98,,,,,,,
2064,33,122,4044,-8.857414689999999,2.0,,,,,,,
2068,33,122,4049,-8.94560714,1.95,,,,,,,
2072,33,122,4059,-8.89736571,1.98,,,,,,,
2076,33,122,4068,-8.941126899999999,2.0,,,,,,,
2080,33,122,4075,-9.19199279,1.98,,,,,,,
2084,33,122,4086,-9.26425727,1.99,,,,,,,
2088,33,122,4092,-9.301841000000001,1.97,,,,,,,
2092,33,122,4096,-9.32658376,1.96,,,,,,,
2096,33,122,4105,-9.29337789,1.99,,,,,,,
2100,33,122,4111,-9.23935401,1.98,,,,,,,
2104,33,122,4124,-9.200767560000001,2.05,,,,,,,
2108,33,122,4144,-9.126185490000001,2.19,,,,,,,
2112,33,122,4148,-9.250969379999999,2.16,,,,,,,
2116,33,122,4153,-9.3191042,2.12,,,,,,,
2120,33,122,4159,-9.34932199,2.07,,,,,,,
2124,33,122,4165,-9.277243349999999,1.99,,,,,,,
2128,34,122,4170,-9.177484920000001,1.97,,,,,,,
2132,34,122,4175,-9.53373018,1.88,,,,,,,
2136,34,122,4184,-9.40673764,1.88,,,,,,,
2140,34,122,4191,-9.41569767,1.86,,,,,,,
2144,34,122,4197,-9.52059155,1.86,,,,,,,
2148,34,122,4211,-9.620005130000001,1.94,,,,,,,
2152,34,122,4216,-9.50994909,1.93,,,,,,,
2156,34,122,4223,-9.50369228,1.95,,,,,,,
2160,34,122,4231,-9.505039,1.94,,,,,,,
2164,34,122,4245,-9.376859759999999,2.01,,,,,,,
2168,34,122,4250,-9.33561002,2.01,,,,,,,
2172,34,122,4256,-9.33128913,1.97,,,,,,,
2176,34,122,4264,-9.24186628,1.96,,,,,,,
2180,34,122,4268,-9.10677979,1.93,,,,,,,
2184,34,122,4278,-8.973733330000002,1.92,,,,,,,
2188,34,122,4291,-8.74312081,1.99,,,,,,,
2192,35,122,4304,-8.768815649999999,2.08,,,,,,,
2196,35,122,4316,-8.84867893,2.11,,,,,,,
2200,35,122,4322,-8.95842977,2.11,,,,,,,
2204,35,122,4330,-8.88903904,2.06,,,,,,,
2208,35,122,4337,-8.94872496,1.93,,,,,,,
2212,35,122,4349,-8.78692567,2.01,,,,,,,
2216,35,122,4354,-8.777839270000001,2.01,,,,,,,
2220,35,122,4367,-8.76853939,2.08,,,,,,,
2224,35,122,4376,-8.818938959999999,2.11,,,,,,,
2228,35,122,4383,-8.869488239999999,2.13,,,,,,,
2232,35,122,4390,-8.85191706,2.15,,,,,,,
2236,35,122,4401,-8.94028146,2.17,,,,,,,
2240,35,122,4412,-8.796552429999998,2.21,,,,,,,
2244,36,122,4421,-8.83090842,2.24,,,,,,,
2248,36,122,4426,-8.7665819,2.15,,,,,,,
2252,36,122,4435,-8.90252052,2.19,,,,,,,
2256,36,122,4440,-8.92230868,2.17,,,,,,,
2260,36,122,4447,-8.906308000000001,2.16,,,,,,,
2264,36,122,4452,-8.881903959999999,2.07,,,,,,,
2268,36,122,4456,-8.8990434,2.06,,,,,,,
2272,36,122,4461,-8.89475808,2.05,,,,,,,
2276,36,122,4467,-8.89210417,2.03,,,,,,,
2280,36,122,4479,-8.800944509999999,2.11,,,,,,,
2284,36,122,4483,-8.80957737,2.05,,,,,,,
2288,36,122,4493,-8.9596952,2.02,,,,,,,
2292,36,122,4506,-8.70881548,2.02,,,,,,,
2296,36,122,4515,-8.492478779999999,1.99,,,,,,,
2300,36,122,4527,-8.43968176,2.05,,,,,,,
2304,37,122,4535,-8.457018210000001,2.05,,,,,,,
2308,37,122,4540,-8.523793020000001,2.03,,,,,,,
2312,37,122,4550,-8.615727780000002,2.01,,,,,,,
2316,37,122,4560,-8.52279304,2.06,,,,,,,
2320,37,122,4567,-8.3960173,2.0,,,,,,,
2324,37,122,4571,-8.29851124,1.95,,,,,,,
2328,37,122,4577,-8.26544511,1.94,,,,,,,
2332,37,122,4582,-8.2764709,1.92,,,,,,,
2336,37,122,4590,-8.21227485,1.89,,,,,,,
2340,37,122,4595,-8.27638685,1.83,,,,,,,
2344,37,122,4607,-8.29148718,1.86,,,,,,,
2348,37,122,4613,-8.22843975,1.87,,,,,,,
2352,37,122,4621,-8.139844309999999,1.86,,,,,,,
2356,37,122,4626,-8.143693729999999,1.86,,,,,,,
2360,37,122,4631,-8.168882680000001,1.84,,,,,,,
2364,37,122,4636,-8.28171942,1.84,,,,,,,
2368,37,122,4642,-8.383671529999999,1.86,,,,,,,
2372,37,122,4649,-8.444897809999999,1.88,,,,,,,
2376,37,122,4656,-8.425472710000001,1.89,,,,,,,
2380,37,122,4662,-8.46726665,1.83,,,,,,,
2384,37,123,4667,-8.567427089999999,1.84,,,,,,,
2388,37,123,4673,-8.53020705,1.8,,,,,,,
2392,38,123,4681,-8.65149693,1.75,,,,,,,
2396,38,123,4692,-8.81243377,1.77,,,,,,,
2400,38,123,4699,-8.80687663,1.72,,,,,,,
2404,38,123,4709,-8.69508874,1.74,,,,,,,
2408,38,123,4719,-8.49554646,1.79,,,,,,,
2412,38,122,4727,-8.561847270000001,1.77,,,,,,,
2416,38,123,4734,-8.56214709,1.74,,,,,,,
2420,38,123,4738,-8.662201739999999,1.71,,,,,,,
2424,38,123,4743,-8.76263942,1.72,,,,,,,
2428,38,123,4751,-8.8905105,1.74,,,,,,,
2432,38,123,4763,-9.0509673,1.81,,,,,,,
2436,38,123,4770,-9.13436561,1.8,,,,,,,
2440,38,123,4781,-9.2129877,1.86,,,,,,,
2444,38,122,4791,-9.12620552,1.84,,,,,,,
2448,39,122,4801,-9.12529719,1.88,,,,,,,
2452,39,123,4807,-9.16034073,1.86,,,,,,,
2456,39,122,4820,-8.967733209999999,1.94,,,,,,,
2460,39,122,4830,-8.811851019999999,1.99,,,,,,,
2464,39,122,4844,-8.72917717,2.08,,,,,,,
2468,39,122,4852,-8.36078296,2.1,,,,,,,
2472,39,122,4858,-8.27946568,2.09,,,,,,,
2476,39,122,4864,-8.30124006,2.08,,,,,,,
2480,39,122,4869,-8.39456626,2.07,,,,,,,
2484,40,122,4884,-8.304095499999999,2.17,,,,,,,
2488,40,122,4895,-8.18245786,2.22,,,,,,,
2492,40,121,4906,-8.1680462,2.25,,,,,,,
2496,40,121,4916,-8.11488975,2.24,,,,,,,
2500,40,121,4921,-8.09431506,2.22,,,,,,,
2504,40,121,4929,-8.088822189999998,2.2,,,,,,,
2508,40,121,4941,-8.40990759,2.22,,,,,,,
2512,40,121,4947,-8.310621620000001,2.2,,,,,,,
2516,40,121,4957,-8.40133172,2.23,,,,,,,
2520,40,121,4965,-8.30918758,2.27,,,,,,,
2524,40,121,4975,-8.17156254,2.32,,,,,,,
2528,41,121,4986,-8.06492188,2.35,,,,,,,
2532,41,121,4993,-7.806424279999999,2.3,,,,,,,
2536,41,121,5002,-7.845874459999999,2.32,,,,,,,
2540,41,121,5007,-7.82945474,2.26,,,,,,,
2544,41,121,5028,-7.676744,2.37,,,,,,,
2548,41,121,5039,-7.670366389999999,2.38,,,,,,,
2552,41,121,5046,-7.643423789999999,2.39,,,,,,,
2556,41,121,5051,-7.85248284,2.31,,,,,,,
2560,41,121,5058,-8.023168830000001,2.28,,,,,,,
2564,41,121,5062,-8.19967707,2.18,,,,,,,
2568,41,121,5067,-8.47250279,2.15,,,,,,,
2572,41,121,5075,-8.495654440000001,2.17,,,,,,,
2576,41,121,5081,-8.437087859999998,2.17,,,,,,,
2580,41,121,5087,-8.25460524,2.18,,,,,,,
2584,42,121,5096,-8.377655599999999,2.12,,,,,,,
2588,42,121,5107,-8.686555299999998,2.12,,,,,,,
2592,42,121,5114,-8.795804859999999,2.08,,,,,,,
2596,42,121,5119,-8.79614787,2.03,,,,,,,
2600,42,121,5125,-8.85994585,2.04,,,,,,,
2604,42,121,5129,-9.017466469999999,2.0,,,,,,,
2608,42,121,5136,-8.79841597,1.95,,,,,,,
2612,42,121,5141,-8.92274982,1.94,,,,,,,
2616,42,121,5146,-8.83154387,1.89,,,,,,,
2620,42,121,5161,-8.875738440000001,1.96,,,,,,,
2624,42,121,5168,-9.07823282,1.93,,,,,,,
2628,42,120,5177,-9.01768447,1.91,,,,,,,
2632,42,120,5185,-9.160744939999999,1.92,,,,,,,
2636,42,120,5190,-9.10029141,1.88,,,,,,,
2640,43,120,5198,-9.178382339999999,1.91,,,,,,,
2644,43,120,5205,-9.31548924,1.77,,,,,,,
2648,43,120,5214,-9.19032835,1.75,,,,,,,
2652,43,120,5218,-9.21716325,1.72,,,,,,,
2656,43,120,5228,-9.23529342,1.77,,,,,,,
2660,43,120,5246,-9.085053870000001,1.88,,,,,,,
2664,43,120,5252,-9.131033319999998,1.9,,,,,,,
2668,43,120,5257,-9.05943293,1.9,,,,,,,
2672,43,120,5262,-9.09773281,1.87,,,,,,,
2676,43,120,5273,-9.030956370000002,1.92,,,,,,,
2680,43,120,5278,-9.16207449,1.91,,,,,,,
2684,43,120,5285,-9.065159099999999,1.89,,,,,,,
2688,43,120,5291,-8.98123712,1.84,,,,,,,
2692,43,120,5298,-9.04131384,1.84,,,,,,,
2696,44,120,5309,-9.1891271,1.9,,,,,,,
2700,44,120,5314,-9.02434761,1.89,,,,,,,
2704,44,120,5322,-9.19226638,1.93,,,,,,,
2708,44,120,5330,-9.16375912,1.94,,,,,,,
2712,44,120,5339,-8.88503488,1.98,,,,,,,
2716,44,120,5345,-9.0071367,1.99,,,,,,,
2720,44,120,5352,-9.113337809999999,1.91,,,,,,,
2724,44,120,5360,-8.96069971,1.92,,,,,,,
2728,44,120,5373,-9.00787398,1.96,,,,,,,
2732,44,120,5377,-9.00800096,1.92,,,,,,,
2736,44,120,5382,-9.01476351,1.92,,,,,,,
2740,44,120,5389,-8.884230139999998,1.91,,,,,,,
2744,44,120,5398,-9.151831360000001,1.93,,,,,,,
2748,44,120,5405,-9.3755527,1.91,,,,,,,
2752,44,120,5412,-9.32113609,1.94,,,,,,,
2756,44,120,5418,-9.27095457,1.9,,,,,,,
2760,44,120,5425,-9.456526610000001,1.79,,,,,,,
2764,44,120,5431,-9.374777420000001,1.79,,,,,,,
2768,44,120,5438,-9.26257163,1.81,,,,,,,
2772,45,120,5455,-9.23219031,1.93,,,,,,,
2776,45,120,5464,-9.38059113,1.91,,,,,,,
2780,45,120,5472,-9.343355789999999,1.94,,,,,,,
2784,45,120,5483,-9.18142537,1.98,,,,,,,
2788,45,120,5489,-9.15590545,1.98,,,,,,,
2792,45,120,5494,-8.96208303,1.96,,,,,,,
2796,45,120,5500,-8.90014968,1.91,,,,,,,
2800,45,120,5506,-8.995859040000001,1.92,,,,,,,
2804,45,120,5513,-8.76684116,1.91,,,,,,,
2808,45,120,5520,-8.891718580000001,1.9,,,,,,,
2812,45,120,5527,-9.26046788,1.88,,,,,,,
2816,45,120,5536,-9.165118810000001,1.91,,,,,,,
2820,45,120,5542,-9.02438508,1.9,,,,,,,
2824,45,121,5548,-9.09692701,1.88,,,,,,,
2828,45,121,5552,-9.168071939999999,1.79,,,,,,,
2832,45,121,5560,-9.115210730000001,1.83,,,,,,,
2836,45,121,5566,-9.13803485,1.84,,,,,,,
2840,46,121,5580,-9.12265685,1.91,,,,,,,
2844,46,121,5591,-8.91707666,1.93,,,,,,,
2848,46,121,5598,-8.76999313,1.93,,,,,,,
2852,46,121,5610,-8.790061940000001,1.98,,,,,,,
2856,46,121,5615,-8.792740329999999,1.97,,,,,,,
2860,46,121,5624,-8.849903549999999,1.99,,,,,,,
2864,46,121,5630,-8.84141399,1.99,,,,,,,
2868,46,121,5637,-9.00948419,1.99,,,,,,,
2872,46,121,5642,-9.02518346,1.87,,,,,,,
2876,46,121,5646,-9.03155287,1.82,,,,,,,
2880,46,121,5654,-9.056972669999999,1.82,,,,,,,
2884,46,121,5665,-9.014303739999999,1.82,,,,,,,
2888,46,121,5673,-9.01490914,1.84,,,,,,,
2892,46,121,5690,-9.01299899,1.96,,,,,,,
2896,47,121,5697,-8.913396839999999,1.97,,,,,,,
2900,47,121,5703,-8.948841,1.97,,,,,,,
2904,47,121,5710,-8.78370573,1.97,,,,,,,
2908,47,121,5718,-8.566153259999998,1.98,,,,,,,
2912,47,121,5726,-8.33436731,1.99,,,,,,,
2916,47,121,5731,-8.40569271,1.95,,,,,,,
2920,47,121,5738,-8.4622332,1.96,,,,,,,
2924,47,121,5750,-8.58242677,2.02,,,,,,,
2928,47,121,5757,-8.437163739999999,2.05,,,,,,,
2932,47,121,5765,-8.46916312,2.05,,,,,,,
2936,47,121,5772,-8.376038639999999,2.06,,,,,,,
2940,47,121,5776,-8.4637348,1.96,,,,,,,
2944,47,121,5784,-8.412695719999999,1.93,,,,,,,
2948,47,121,5791,-8.374115119999999,1.93,,,,,,,
2952,47,121,5800,-8.40120359,1.9,,,,,,,
2956,47,121,5806,-8.27370059,1.91,,,,,,,
2960,47,121,5810,-8.131641279999998,1.86,,,,,,,
2964,47,121,5814,-8.17590058,1.84,,,,,,,
2968,48,121,5820,-8.19571316,1.83,,,,,,,
2972,48,121,5831,-8.35024474,1.89,,,,,,,
2976,48,121,5837,-8.249261390000001,1.91,,,,,,,
2980,48,121,5848,-8.05647632,1.94,,,,,,,
2984,48,121,5854,-8.33721918,1.89,,,,,,,
2988,48,121,5866,-8.248689160000001,1.93,,,,,,,
2992,48,121,5870,-8.293402109999999,1.8,,,,,,,
2996,48,121,5874,-8.39543534,1.77,,,,,,,
3000,48,121,5878,-8.42910558,1.75,,,,,,,
3004,48,121,5887,-8.461485290000002,1.77,,,,,,,
3008,48,121,5895,-8.60925413,1.77,,,,,,,
3012,48,121,5904,-8.58713494,1.78,,,,,,,
3016,48,121,5908,-8.63423517,1.77,,,,,,,
3020,48,121,5913,-8.56429796,1.75,,,,,,,
3024,48,121,5920,-8.473146039999998,1.7,,,,,,,
3028,49,121,5931,-8.50703062,1.74,,,,,,,
3032,49,121,5935,-8.527892450000001,1.7,,,,,,,
3036,49,120,5943,-8.487316360000001,1.71,,,,,,,
3040,49,120,5947,-8.48731636,1.71,,,,,,,
3044,49,120,5954,-8.55886016,1.7,,,,,,,
3048,49,120,5959,-8.66990946,1.68,,,,,,,
3052,49,120,5967,-8.63811164,1.67,,,,,,,
3056,49,120,5974,-8.606981130000001,1.68,,,,,,,
3060,49,120,5982,-8.751206940000001,1.72,,,,,,,
3064,49,120,5994,-8.59270713,1.8,,,,,,,
3068,49,120,6002,-8.63121702,1.82,,,,,,,
3072,49,120,6008,-8.323719279999999,1.77,,,,,,,
3076,49,120,6019,-8.5242288,1.82,,,,,,,
3080,49,120,6024,-8.71900166,1.76,,,,,,,
3084,49,120,6032,-8.53833848,1.78,,,,,,,
3088,49,121,6036,-8.5571346,1.7,,,,,,,
3092,49,121,6040,-8.6571346,1.7,,,,,,,
3096,49,121,6044,-8.6571346,1.7,,,,,,,
3100,49,121,6050,-8.66601992,1.72,,,,,,,
3104,50,121,6056,-8.85488075,1.69,,,,,,,
3108,50,121,6062,-8.90782776,1.67,,,,,,,
3112,50,121,6073,-9.053232399999999,1.69,,,,,,,
3116,50,121,6084,-8.879516589999998,1.76,,,,,,,
3120,50,121,6092,-8.946271549999999,1.79,,,,,,,
3124,50,121,6100,-8.94057009,1.8,,,,,,,
3128,50,121,6114,-9.210298210000001,1.83,,,,,,,
3132,50,121,6122,-9.017792179999999,1.87,,,,,,,
3136,50,121,6132,-9.19128817,1.89,,,,,,,
3140,50,121,6139,-9.13430518,1.92,,,,,,,
3144,50,121,6145,-9.14540961,1.91,,,,,,,
3148,50,121,6149,-9.17836603,1.9,,,,,,,
3152,50,121,6160,-9.05393093,1.93,,,,,,,
3156,50,121,6165,-9.2514119,1.91,,,,,,,
3160,50,121,6172,-9.197832290000001,1.9,,,,,,,
3164,51,121,6186,-9.25460435,1.92,,,,,,,
3168,51,121,6192,-9.22783172,1.9,,,,,,,
3172,51,121,6201,-9.399457210000001,1.93,,,,,,,
3176,51,121,6206,-9.27668174,1.87,,,,,,,
3180,51,121,6215,-9.292299960000001,1.91,,,,,,,
3184,51,121,6220,-9.44271241,1.88,,,,,,,
3188,51,121,6229,-9.511828459999998,1.93,,,,,,,
3192,51,121,6240,-9.41640587,2.0,,,,,,,
3196,51,121,6244,-9.41640587,2.0,,,,,,,
3200,51,121,6251,-9.278622429999999,2.01,,,,,,,
3204,51,121,6257,-9.16706804,2.01,,,,,,,
3208,51,121,6268,-8.85515519,2.06,,,,,,,
3212,51,121,6277,-8.87483898,2.04,,,,,,,
3216,51,121,6284,-8.90633492,2.0,,,,,,,
3220,51,121,6288,-8.83545887,1.96,,,,,,,
3224,51,121,6295,-8.69325901,1.95,,,,,,,
3228,51,121,6302,-8.43029413,1.88,,,,,,,
3232,51,121,6311,-8.601803539999999,1.89,,,,,,,
3236,52,121,6319,-8.48973419,1.87,,,,,,,
3240,52,121,6324,-8.53240181,1.85,,,,,,,
3244,52,121,6332,-8.36373862,1.87,,,,,,,
3248,52,121,6338,-8.294706609999999,1.89,,,,,,,
3252,52,121,6343,-8.431266729999999,1.83,,,,,,,
3256,52,121,6350,-8.43108147,1.85,,,,,,,
3260,52,121,6359,-8.2411839,1.87,,,,,,,
3264,52,121,6365,-8.277972320000002,1.79,,,,,,,
3268,52,121,6384,-8.17727546,1.92,,,,,,,
3272,52,121,6390,-8.053397100000002,1.89,,,,,,,
3276,52,121,6399,-7.963656650000001,1.93,,,,,,,
3280,52,121,6409,-7.846193119999999,1.94,,,,,,,
3284,52,121,6414,-7.8557201899999995,1.94,,,,,,,
3288,52,121,6421,-7.7493354199999995,1.92,,,,,,,
3292,52,121,6434,-7.8631563600000005,1.94,,,,,,,
3296,53,121,6442,-7.83799606,1.98,,,,,,,
3300,53,121,6455,-8.01763835,2.04,,,,,,,
3304,53,121,6461,-8.05206605,2.04,,,,,,,
3308,53,121,6468,-8.232568239999999,2.0,,,,,,,
3312,53,121,6475,-8.08259125,1.98,,,,,,,
3316,53,121,6485,-8.13891088,2.01,,,,,,,
3320,53,121,6491,-8.300388719999999,2.03,,,,,,,
3324,53,121,6498,-8.27601038,2.03,,,,,,,
3328,53,121,6509,-8.31323849,2.07,,,,,,,
3332,53,121,6514,-8.383915909999999,2.03,,,,,,,
3336,53,121,6519,-8.45906818,2.0,,,,,,,
3340,53,121,6524,-8.37338355,2.0,,,,,,,
3344,53,121,6532,-8.43406183,2.0,,,,,,,
3348,53,121,6538,-8.31612292,2.0,,,,,,,
3352,53,121,6546,-8.394548050000001,2.03,,,,,,,
3356,53,121,6550,-8.37675653,2.0,,,,,,,
3360,53,121,6554,-8.5760079,1.95,,,,,,,
3364,53,121,6559,-8.525802839999999,1.94,,,,,,,
3368,53,121,6568,-8.76821955,1.84,,,,,,,
3372,54,121,6586,-8.7229916,1.96,,,,,,,
3376,54,121,6591,-8.81423976,1.92,,,,,,,
3380,54,121,6600,-8.85009468,1.91,,,,,,,
3384,54,121,6609,-8.730443399999999,1.95,,,,,,,
3388,54,121,6615,-8.83075981,1.94,,,,,,,
3392,54,121,6620,-8.81032115,1.86,,,,,,,
3396,54,121,6628,-8.69997299,1.86,,,,,,,
3400,54,121,6635,-8.62886594,1.8,,,,,,,
3404,54,121,6643,-8.76098331,1.82,,,,,,,
3408,54,121,6652,-8.82629379,1.84,,,,,,,
3412,54,121,6661,-8.8805121,1.86,,,,,,,
3416,54,121,6669,-8.941801,1.84,,,,,,,
3420,54,121,6674,-8.7328738,1.83,,,,,,,
3424,54,121,6678,-8.89090096,1.8,,,,,,,
3428,55,121,6691,-8.97902785,1.82,,,,,,,
3432,55,121,6698,-8.9303309,1.84,,,,,,,
3436,55,121,6709,-9.14285585,1.9,,,,,,,
3440,55,121,6716,-9.08045927,1.92,,,,,,,
3444,55,121,6721,-9.0299577,1.89,,,,,,,
3448,55,121,6726,-9.21705961,1.88,,,,,,,
3452,55,121,6732,-9.119697930000001,1.86,,,,,,,
3456,55,121,6738,-9.092483159999999,1.88,,,,,,,
3460,55,121,6745,-9.12131994,1.91,,,,,,,
3464,55,121,6749,-9.23646433,1.9,,,,,,,
3468,55,121,6757,-8.98362051,1.89,,,,,,,
3472,55,121,6766,-9.062187150000002,1.8,,,,,,,
3476,55,121,6775,-9.02920937,1.84,,,,,,,
3480,55,121,6782,-9.1123901,1.82,,,,,,,
3484,55,121,6790,-9.128908240000001,1.81,,,,,,,
3488,55,121,6796,-9.260316920000001,1.81,,,,,,,
3492,55,121,6805,-9.20221464,1.85,,,,,,,
3496,55,121,6810,-9.36022879,1.82,,,,,,,
3500,55,121,6817,-9.36281356,1.82,,,,,,,
3504,55,121,6821,-9.312816719999999,1.78,,,,,,,
3508,55,121,6829,-9.19566016,1.77,,,,,,,
3512,56,122,6835,-9.31019644,1.74,,,,,,,
3516,56,122,6842,-9.29276133,1.73,,,,,,,
3520,56,122,6846,-9.44021069,1.72,,,,,,,
3524,56,122,6854,-9.510347209999999,1.76,,,,,,,
3528,56,122,6862,-9.30543302,1.71,,,,,,,
3532,56,122,6871,-9.18601536,1.73,,,,,,,
3536,56,122,6879,-9.070824389999999,1.7,,,,,,,
3540,56,122,6886,-9.21180135,1.7,,,,,,,
3544,56,122,6897,-9.169937280000001,1.76,,,,,,,
3548,56,122,6909,-9.09489572,1.83,,,,,,,
3552,56,122,6919,-9.09499282,1.87,,,,,,,
3556,56,122,6929,-9.16520111,1.91,,,,,,,
3560,56,122,6938,-8.98256653,1.93,,,,,,,
3564,56,122,6948,-8.851943510000002,1.99,,,,,,,
3568,56,122,6954,-8.90533583,1.97,,,,,,,
3572,56,122,6962,-8.97095081,1.96,,,,,,,
3576,56,122,6969,-9.00515131,1.94,,,,,,,
3580,57,122,6976,-9.084162659999999,1.94,,,,,,,
3584,57,122,6983,-9.12385342,1.93,,,,,,,
3588,57,122,6987,-9.02939705,1.91,,,,,,,
3592,57,122,6995,-8.992407360000001,1.9,,,,,,,
3596,57,122,7003,-8.91850197,1.93,,,,,,,
3600,57,122,7017,-8.9185947,2.0,,,,,,,
3604,57,122,7032,-8.846254179999999,2.11,,,,,,,
3608,57,122,7041,-8.85843971,2.12,,,,,,,
3612,57,121,7046,-8.79806812,2.11,,,,,,,
3616,57,121,7056,-8.71611281,2.14,,,,,,,
3620,57,121,7063,-8.57904385,2.17,,,,,,,
3624,58,121,7071,-8.507929789999999,2.17,,,,,,,
3628,58,121,7083,-8.6723502,2.21,,,,,,,
3632,58,121,7092,-8.694560979999999,2.21,,,,,,,
3636,58,121,7097,-8.555103359999999,2.18,,,,,,,
3640,58,121,7103,-8.532627569999999,2.17,,,,,,,
3644,58,121,7110,-8.65328441,2.13,,,,,,,
3648,58,121,7120,-8.722757439999999,2.11,,,,,,,
3652,58,121,7127,-8.74720316,2.08,,,,,,,
3656,58,121,7137,-8.623722569999998,2.08,,,,,,,
3660,58,121,7143,-8.762153829999999,2.05,,,,,,,
3664,58,121,7154,-8.99304901,2.06,,,,,,,
3668,58,121,7163,-8.99330332,2.09,,,,,,,
3672,58,121,7168,-8.929411120000001,2.06,,,,,,,
3676,58,121,7185,-8.638038340000001,2.16,,,,,,,
3680,58,121,7190,-8.5398318,2.14,,,,,,,
3684,59,121,7195,-8.58417051,2.12,,,,,,,
3688,59,121,7208,-8.53003317,2.21,,,,,,,
3692,59,121,7217,-8.591987229999999,2.22,,,,,,,
3696,59,121,7226,-8.740137439999998,2.23,,,,,,,
3700,59,121,7233,-8.81621576,2.16,,,,,,,
3704,59,121,7245,-8.83040123,2.13,,,,,,,
3708,59,121,7250,-8.90411677,2.09,,,,,,,
3712,59,121,7254,-8.92301825,2.08,,,,,,,
3716,59,121,7259,-9.04566891,2.03,,,,,,,
3720,59,121,7267,-9.0141709,2.04,,,,,,,
3724,59,121,7272,-8.92500887,2.01,,,,,,,
3728,59,121,7279,-8.940643989999998,1.96,,,,,,,
3732,59,121,7288,-8.96788154,1.96,,,,,,,
3736,60,121,7304,-9.097005030000002,2.07,,,,,,,
3740,60,121,7308,-9.140900440000001,2.05,,,,,,,
3744,60,121,7314,-9.016110059999999,2.04,,,,,,,
3748,60,121,7323,-9.00674632,2.03,,,,,,,
3752,60,121,7329,-8.991509599999999,2.02,,,,,,,
3756,60,121,7336,-8.94836794,1.99,,,,,,,
3760,60,121,7342,-8.96843359,1.99,,,,,,,
3764,60,121,7347,-8.86359452,1.93,,,,,,,
3768,60,121,7352,-8.852266,1.89,,,,,,,
3772,60,121,7356,-8.83524151,1.88,,,,,,,
3776,60,121,7362,-9.08787357,1.77,,,,,,,
3780,60,121,7367,-9.13598294,1.77,,,,,,,
3784,60,121,7373,-9.11360593,1.78,,,,,,,
3788,60,121,7383,-9.08176669,1.75,,,,,,,
3792,60,121,7389,-9.04385451,1.72,,,,,,,
3796,60,121,7397,-8.77798151,1.71,,,,,,,
3800,60,121,7409,-8.63415839,1.76,,,,,,,
3804,60,121,7416,-8.69085701,1.71,,,,,,,
3808,60,121,7424,-8.49284274,1.74,,,,,,,
3812,60,121,7430,-8.29870268,1.76,,,,,,,
3816,60,121,7438,-8.23038775,1.79,,,,,,,
3820,61,121,7449,-8.58433759,1.82,,,,,,,
3824,61,121,7455,-8.65206321,1.83,,,,,,,
3828,61,121,7463,-8.69921091,1.84,,,,,,,
3832,61,122,7470,-8.770422550000001,1.82,,,,,,,
3836,61,122,7481,-8.52390461,1.77,,,,,,,
3840,61,122,7485,-8.42390461,1.77,,,,,,,
3844,61,122,7495,-8.40553283,1.81,,,,,,,
3848,61,121,7506,-8.403972320000001,1.83,,,,,,,
3852,61,121,7514,-8.42944302,1.85,,,,,,,
3856,61,121,7522,-8.47029288,1.86,,,,,,,
3860,61,121,7534,-8.30376875,1.92,,,,,,,
3864,61,121,7544,-8.144090310000001,1.97,,,,,,,
3868,61,121,7549,-8.14026962,1.97,,,,,,,
3872,61,121,7555,-8.44026962,1.99,,,,,,,
3876,61,121,7561,-8.46034932,1.99,,,,,,,
3880,62,121,7571,-8.364510860000001,2.04,,,,,,,
3884,62,121,7580,-8.26265375,2.07,,,,,,,
3888,62,121,7585,-8.293487339999999,2.02,,,,,,,
